dx.obs,change,dx.bearing,dx.resultant,mag.resultant,dx.0,dist.0,dx.1,dist.1,dx.2,dist.2,dx.3,dist.3,dx.4,dist.4,dx.5,dist.5,dx.6,dist.6,dx.7,dist.7,dx.8,dist.8,dx.9,dist.9,dx.10,dist.10,dx.11,dist.11,dx.12,dist.12,dx.13,dist.13,RevisitT,time,x,y,iid,dy.obs,dy.bearing,dy.resultant,dy.0,dy.1,dy.2,dy.3,dy.4,dy.5,dy.6,dy.7,dy.8,dy.9,dy.10,dy.11,dy.12,dy.13
-0.993288237,dx,-0.870883899,0.580332515,0.982411574,0.497852581,95.5302035,NA,NA,0.648433135,117.8132455,0.735378711,53.65689986,0.649001804,71.50647785,0.706553804,124.2193185,0.179580694,52.27389316,0.479625953,44.02038771,0.764076573,56.94153081,0.380242024,33.69886894,NA,NA,0.639555181,70.42575331,0.545297135,95.07253425,0.615906442,77.28021835,660,2007-07-20T12:45,448036.2697,6187724.908,74.3699443,-0.115665371,0.491488793,-0.814379624,-0.867261672,NA,-0.761271614,-0.677656367,-0.760786868,-0.707659326,-0.983743246,-0.877473046,-0.645125562,-0.924887022,NA,-0.768745192,-0.838242826,-0.787819303
-0.724561673,dx,-0.993288237,0.74880343,0.973621144,0.665063574,104.21133,NA,NA,0.760130067,108.6726174,0.88801194,64.7153193,0.903329567,80.02325894,0.771023357,111.2640571,0.419323521,26.87729946,0.507541383,46.00561304,0.930964392,70.08641576,0.539895799,45.06020672,NA,NA,0.813934904,73.70311014,0.765139473,80.54549265,0.78425184,82.86204278,600,2007-07-20T12:50,448014.4333,6187722.365,74.50223027,0.68920997,-0.115665371,-0.662792141,-0.746786745,NA,-0.649770945,-0.459820394,-0.428947192,-0.636806864,-0.907836871,-0.861627381,-0.365109984,-0.841731861,NA,-0.580956085,-0.643864572,-0.620442625
0.998766518,dx,-0.724561673,0.679315707,0.960315362,0.436219748,117.2183869,NA,NA,0.69495367,81.70047961,0.916890712,22.28745994,0.896249198,50.59539569,0.455526682,109.0670815,0.881697411,16.66836584,0.30910411,34.41753335,0.874121213,50.22241149,0.648709699,38.91398263,NA,NA,0.430764147,93.79053203,0.626431834,49.55103519,0.657619551,72.78719065,1020,2007-07-20T12:55,448000.6251,6187735.5,61.4349879,0.049653222,0.68920997,-0.733846149,-0.89984017,NA,-0.719054515,-0.399138351,-0.443550871,-0.89022213,-0.471815298,-0.951028206,-0.48570784,-0.761035956,NA,-0.902464542,-0.779476207,-0.753350201
0.348446795,dx,0.998766518,-0.625592777,0.842360652,-0.249323474,140.3484756,NA,NA,0.079660837,52.88200998,-0.998264313,80.01974053,-0.823643607,58.64145613,-0.1510408,79.21988101,-0.992044933,96.33442899,-0.991608981,17.80710551,-0.909857717,44.47211631,-0.444367852,26.06712599,NA,NA,-0.198459979,77.19259628,-0.435715238,38.50686271,-0.209031012,35.6266079,1200,2007-07-20T13:07,448011.6828,6187736.05,62.25986725,-0.937328561,0.049653222,-0.780149779,-0.968420263,NA,-0.996822026,0.058892791,-0.567107757,-0.98852753,-0.125884278,-0.129273465,-0.414920395,-0.895844413,NA,-0.980108992,-0.900084569,-0.977909012
0.387614983,dx,0.348446795,-0.956852354,0.862238983,-0.429266816,128.8790702,NA,NA,-0.948019962,31.78583912,-0.914377316,142.2821351,-0.871662431,57.58130281,-0.34295426,58.53794805,-0.998974257,139.3275982,-0.924932562,39.4728702,-0.925572284,26.82872219,-0.98215343,23.5215622,NA,NA,-0.618701184,55.18118387,-0.974782315,41.60709747,-0.96902804,36.23445784,1260,2007-07-20T13:15,448016.8029,6187722.277,65.10331561,-0.921821363,-0.937328561,-0.290574557,-0.903177724,NA,0.31821086,0.404863093,-0.49010673,-0.939352104,0.045281711,0.380131234,-0.378570928,-0.18808147,NA,-0.785626403,-0.223157879,-0.246950719
0.975568374,dx,0.387614983,-0.835375651,0.743109297,-0.956879459,87.86171047,NA,NA,-0.365587124,18.51770908,-0.829964178,157.4403325,0.961186575,38.33612527,-0.998890531,23.37181096,-0.966386735,72.17275219,-0.767782102,46.11356373,-0.364216534,31.97799084,-0.625518512,46.31798339,NA,NA,-0.98877864,23.96742251,-0.783174325,60.74408341,-0.763313205,58.79992572,1440,2007-07-20T13:28,448037.3389,6187673.438,55.46845084,-0.219696035,-0.921821363,0.549679472,-0.290485285,NA,0.930777124,0.557816694,-0.2758992,-0.047092547,0.257092742,0.640711046,0.931314295,0.780209326,NA,0.149388086,0.621802201,0.6460286
0.949134806,dx,0.975568374,-0.999065159,0.969030148,-0.992664328,84.01559483,NA,NA,-0.971890497,72.78244399,-0.888508809,85.48910708,-0.98354361,18.01435831,-0.999885949,136.3908018,-0.878468308,45.0589712,-0.998064972,73.53065717,-0.937820697,47.37739728,-0.97025911,32.5557984,NA,NA,-0.998535911,103.5019028,-0.998014527,106.7472239,-0.999834266,90.26948843,1080,2007-07-20T13:39,448198.6736,6187637.106,74.64447877,-0.314870006,-0.219696035,-0.043229721,-0.120902984,NA,-0.235433351,0.45885956,-0.180670882,-0.015102621,-0.47780062,0.062179678,0.347120066,-0.242068706,NA,-0.054092833,-0.062984155,0.018205522
0.970722018,dx,0.949134806,-0.992104221,0.976452996,-0.996771463,121.3899541,NA,NA,-0.996390884,80.83427427,-0.717124793,11.91933027,-0.967516722,39.36923313,-0.999999561,165.8322852,-0.983172327,31.18471416,-0.98146741,55.27194451,-0.987686969,99.30298603,-0.995858859,58.14728243,NA,NA,-0.999009596,96.70050672,-0.999950582,94.45037566,-0.999968482,64.18798407,840,2007-07-20T13:46,448294.0985,6187605.449,76.54923922,-0.240205669,-0.314870006,0.125416165,-0.080291032,NA,-0.084883486,0.696944783,0.252807025,9.37E-04,0.182680526,0.19162913,0.156443126,0.090912778,NA,0.044495237,0.009941471,0.007939416
-0.120875943,dx,0.970722018,-0.970810368,0.817728742,-0.999720636,138.7515156,NA,NA,-0.999999988,99.2096962,-0.342235288,10.80350292,-0.886582871,34.53245378,-0.999993981,158.3542133,0.692637407,5.283943607,-0.994000745,65.18260785,-0.999996686,131.0876972,-0.999301402,112.0914173,NA,NA,-0.998731985,128.4350046,-0.999999651,128.9777136,-0.998388684,68.20501298,720,2007-07-20T13:53,448362.2103,6187588.595,90.07623158,0.992667621,-0.240205669,0.239848346,-0.023635778,NA,-1.58E-04,0.939614287,0.462569793,0.003469637,0.72128595,0.1093733,-0.00257448,0.037372562,NA,0.050343043,-8.36E-04,0.056745356
0.972483938,dx,-0.120875943,-0.906106494,0.771795789,-0.945446092,105.7734666,NA,NA,-0.965451027,63.12543941,0.533813583,2.985524305,-0.991314607,35.46471404,-0.994623001,102.5990231,0.729359306,18.73810327,-0.902568472,53.94152441,-0.948610445,110.7257691,-0.96728574,94.58762031,NA,NA,-0.992544922,98.69870949,-0.9851165,99.39881003,-0.962162377,53.25018929,720,2007-07-20T13:58,448359.7685,6187608.647,69.9407411,0.232969936,0.992667621,-0.423049669,-0.325778587,NA,-0.260584564,-0.845602187,-0.131511788,-0.103561986,-0.684130837,-0.430546344,-0.31644624,-0.253689371,NA,-0.121879362,-0.171887993,-0.272476714
0.606470429,dx,0.972483938,-0.993797553,0.934939647,-0.971662301,115.7466513,NA,NA,-0.983231229,53.65224582,-0.696661094,42.65545698,-0.907804262,51.62403302,-0.978086666,90.54518051,-0.741896012,36.94071196,-0.915251992,69.16584743,-0.996458257,95.41096773,-0.996630238,85.45977739,NA,NA,-0.988196578,90.54819026,-0.981577639,84.38764781,-0.992232526,69.41493515,780,2007-07-20T14:05,448409.9373,6187620.666,73.79597045,0.795106042,0.232969936,0.111204421,-0.236373375,NA,-0.182363235,0.71740039,0.419394113,0.208198162,0.670514957,-0.402881858,-0.084088892,-0.082025417,NA,0.153191133,0.191063703,-0.124397007
0.017252054,dx,0.606470429,-0.782858838,0.897974784,-0.990296486,70.96670583,NA,NA,-0.880427003,42.62165071,-0.277830974,28.51104081,-0.359791362,45.89511635,-0.669867705,75.92607823,-0.359679664,45.68432721,-0.963580006,18.50757075,-0.731914813,53.29160922,-0.76299809,37.62282405,NA,NA,-0.81491441,78.39527159,-0.777073513,61.96975037,-0.847475754,34.4315136,720,2007-07-20T14:11,448429.0902,6187645.776,49.48528823,0.999851172,0.795106042,0.622199357,-0.138970752,NA,0.474181708,0.960629976,0.933032784,0.742480476,0.933075849,-0.267420215,0.681396145,0.646400738,NA,0.579581318,0.629409846,0.530834104
-0.999214034,dx,0.017252054,-0.603425688,0.992001138,-0.718608092,36.3437669,NA,NA,-0.540146792,13.89688157,-0.661900792,39.4273539,-0.451067645,26.76337279,-0.705955858,59.35768396,-0.706062902,50.70264732,-0.51418464,19.5049895,-0.709435319,27.80876666,-0.457723887,21.48090039,NA,NA,-0.529961583,39.56158256,-0.670690023,45.33272763,-0.517450047,26.26928548,600,2007-07-20T14:17,448430.3228,6187717.214,33.87082989,-0.03963981,0.999851172,0.797419237,0.695415279,NA,0.841570819,0.74959145,0.892489764,0.708255834,0.708149121,0.857679518,0.70477055,0.889094395,NA,0.848021651,0.741737752,0.855713415
0.001084946,dx,-0.999214034,-0.662295677,0.963018555,-0.523965268,40.20191464,NA,NA,-0.815767667,26.32922327,-0.701888783,26.62281007,-0.255880741,31.31505147,-0.834008788,82.84582101,-0.811540765,73.57138885,-0.73937629,12.80164393,-0.255727105,5.954833009,-0.520264197,10.51472316,NA,NA,-0.854515422,34.55590022,-0.848400705,53.13640389,-0.492300551,28.32940694,720,2007-07-20T14:21,448391.0359,6187715.655,35.5149267,-0.999999411,-0.03963981,0.749242575,0.85173963,NA,0.578379732,0.712286555,0.966708356,0.551751159,0.584295804,0.673292434,0.96674901,0.854005366,NA,0.519426022,0.529354554,0.87042528
-0.831970322,dx,0.001084946,-0.820506764,0.966602499,-0.77183804,112.7674164,NA,NA,-0.920468476,70.09059828,-0.956075319,71.20962196,-0.805752138,86.78264136,-0.771689165,114.5577701,-0.781705355,112.342161,-0.90700875,33.86045166,-0.182837181,26.04307269,-0.819551728,27.6081603,NA,NA,-0.897599771,80.87909745,-0.885799355,95.30609648,-0.816921487,88.31961426,780,2007-07-20T14:29,448391.0681,6187686.015,76.64722516,0.554820136,-0.999999411,0.571636817,0.635819188,NA,0.390816818,0.29312111,0.592252895,0.635999868,0.623647928,0.421111776,0.983143207,0.573005206,NA,0.440811356,0.464068425,0.576748891
0.743533012,dx,-0.831970322,-0.951349301,0.835880264,-0.852625748,70.35138422,NA,NA,-0.99942148,51.00701956,-0.968956489,44.54962281,-0.956834334,46.47703657,-0.789385028,59.49870143,-0.792119879,58.90163012,-0.973199683,39.41243479,-0.939688928,14.30879156,0.555347433,1.533816399,NA,NA,-0.93973471,42.08364256,-0.94871104,41.28219466,-0.937239297,47.32574737,600,2007-07-20T14:34,448345.6953,6187716.273,43.06100184,-0.66869923,0.554820136,0.308114438,0.522522089,NA,0.034010368,-0.247231315,0.290633889,0.613898427,0.610365544,-0.229961688,-0.34203029,0.831618439,NA,0.341904483,0.316144528,0.348686822
-0.485455383,dx,0.743533012,-0.99865784,0.738799962,-0.876100754,74.55754755,NA,NA,-0.995066707,55.45679823,-0.982332919,68.48620016,-0.995323433,44.9672962,-0.795183648,61.49934723,-0.798699061,61.51057392,-0.996230603,43.70906408,0.161514934,21.36410497,0.320097038,7.661807848,NA,NA,-0.962806594,50.38727284,-0.96804063,52.25771283,-0.965528263,50.74142957,720,2007-07-20T14:39,448349.4796,6187712.87,49.38326295,-0.874261443,-0.66869923,0.051793037,0.482128063,NA,0.099208107,-0.187141754,0.096598463,0.606368671,0.601730679,-0.086744365,-0.986870268,-0.947384761,NA,0.270191531,0.250793418,0.260298239
-0.873792856,dx,-0.485455383,-0.886184393,0.973881401,-0.81900631,84.43562741,NA,NA,-0.907191997,50.68475202,-0.997197613,114.0435743,-0.922162269,29.87073602,-0.789520342,87.48340338,-0.880794207,87.39652522,-0.934218017,42.81953733,-0.840401305,19.03472647,-0.477439547,17.07247085,NA,NA,-0.956357586,83.49283043,-0.918044679,68.7803508,-0.914128278,67.52504285,840,2007-07-20T14:46,448340.4055,6187696.528,62.71996475,0.486298308,-0.874261443,0.463332734,0.57378451,NA,0.420716865,0.074812575,0.386803245,0.613724392,0.473499277,0.356702533,0.541964618,0.8786646,NA,0.292198851,0.396476943,0.405425074
-0.757119019,dx,-0.873792856,-0.970936241,0.623521906,-0.774240618,32.9276031,NA,NA,-0.547590215,17.13265496,-0.992103736,70.62306343,-0.88909885,11.48142408,-0.715947152,47.74388919,-0.978404435,34.96889605,-0.54030891,19.18567836,0.527173932,5.439992592,0.539272747,5.46765635,NA,NA,-0.923361838,45.61625729,-0.985974415,35.39358044,-0.984216642,16.41973862,660,2007-07-20T14:53,448286.1603,6187726.718,28.53336954,0.653276963,0.486298308,-0.239338286,0.632891354,NA,-0.83674665,0.125420006,-0.457715234,0.698154478,0.206699689,-0.841466744,-0.849757404,-0.842131168,NA,0.383930874,0.166896534,-0.176967799
-0.988808625,dx,-0.757119019,0.959416579,0.218214253,0.661830702,9.412505928,NA,NA,0.035533938,16.25140338,-0.96431763,32.56800609,0.325235622,6.164822861,0.316765154,17.28912266,-0.019829847,22.7313559,0.158500413,30.03878032,0.975680254,23.86932532,0.882966086,24.49973999,NA,NA,0.23753972,9.709928301,-0.379365949,22.42060384,0.281762447,12.56152953,660,2007-07-20T14:57,448250.058,6187757.868,18.95976034,0.149189488,0.653276963,0.281992602,-0.749653334,NA,0.99936847,0.26474801,0.94563301,0.948503999,-0.999803369,-0.987358911,-0.219198634,-0.469436781,NA,0.971377826,-0.925246711,0.959484197
0.385615326,dx,-0.988808625,0.999630115,0.887438738,0.97563551,62.97179227,NA,NA,0.988901745,57.9444658,0.137892143,8.705057228,0.996974477,61.32200159,0.976457608,80.66480782,0.866109647,63.10813042,0.880716302,56.66929661,0.992145322,78.45672863,0.989782654,62.37686189,NA,NA,0.988972675,66.85852044,0.861803309,57.13054442,0.989934323,70.78046099,720,2007-07-20T15:04,448190.892,6187766.795,60.58238901,-0.922659645,0.149189488,0.027196206,-0.219397701,NA,0.14857099,0.990447251,0.077729605,0.215709387,-0.499854058,-0.473644165,0.125090607,0.142584356,NA,0.148098103,-0.507242602,0.141527509
0.79585416,dx,0.385615326,0.987917334,0.817416544,0.999892269,49.81065918,NA,NA,0.95491447,57.00639676,-0.872854217,20.28197567,0.962461976,62.90188575,0.984698795,72.94760071,0.810043547,39.28702277,0.945266253,12.53611971,0.997015203,90.01478698,0.990447497,74.62316196,NA,NA,0.97829697,57.79290183,0.983832709,48.42057822,0.956464185,66.90719693,780,2007-07-20T15:09,448195.8654,6187754.895,54.37752387,0.605488361,-0.922659645,0.154981747,0.014678251,NA,0.296881044,0.487981061,0.271416551,0.174264978,-0.586369722,0.326300032,0.077205474,0.137890378,NA,0.207207717,-0.179089923,0.291849727
0.44059277,dx,0.79585416,0.315065659,0.621810981,-0.897917647,42.27905772,NA,NA,0.256795585,26.82589904,-0.956864956,64.10528095,0.828342404,52.23596017,0.747340456,52.56604889,-0.492802679,62.46489448,-0.963375305,18.82318117,0.897667843,90.32751532,0.9027929,88.21870743,NA,NA,0.719547426,47.28571808,0.503958417,41.99357155,0.805451015,50.91964904,660,2007-07-20T15:17,448229.895,6187780.785,53.17045699,-0.897707085,0.605488361,-0.949069877,-0.440163491,NA,-0.966465741,-0.290533054,-0.560222154,-0.664441301,-0.870141092,-0.26815671,-0.440672718,-0.430075552,NA,-0.694443304,-0.863727916,-0.592662351
0.858766649,dx,0.44059277,0.0392836,0.333336527,-0.960664344,88.49217642,NA,NA,-0.830814502,33.11612115,-0.968416117,97.9384172,0.970379765,27.14689483,0.815064017,25.55674088,-0.99863513,67.53567212,-0.744160209,34.84113677,0.989380455,65.36653543,0.992711115,69.92097228,NA,NA,0.830794766,26.85315664,-0.909599819,1.030491642,0.971095774,27.07540027,300,2007-07-20T15:20,448255.839,6187727.924,47.07280964,-0.512366902,-0.897707085,0.999228101,0.277712114,NA,0.556549425,0.249339578,0.241584584,0.579370907,-0.052229092,0.668001185,0.14534894,0.120518224,NA,0.556578886,0.415485462,0.238690171
0.888971322,dx,0.858766649,-0.751036244,0.886713355,-0.9481513,167.9935662,NA,NA,-0.884993767,112.4475141,-0.950921864,176.2168908,-0.659285809,60.57296013,-0.628545353,40.57279824,-0.97099135,145.1621146,-0.86503941,92.70140123,0.081818504,41.25156266,0.256361867,39.97248727,NA,NA,-0.862096359,90.51863496,-0.895914114,66.0710911,-0.663687413,60.13491939,660,2007-07-20T15:22,448322.2023,6187688.33,91.13466173,-0.457962868,-0.512366902,0.660260979,0.317819307,NA,0.465602869,0.309431105,0.751892427,0.777772935,0.239114614,0.501703916,0.996647246,0.966580878,NA,0.506744382,0.444227307,0.748010038
-0.81744559,dx,0.888971322,-0.969047247,0.988083571,-0.948079391,114.6187874,NA,NA,-0.963772013,187.2002983,-0.960818732,232.2487209,-0.996475632,84.73077391,-0.760451846,45.21018889,-0.983494397,219.6772919,-0.973506809,166.2959344,-0.964803268,29.30401464,-0.994216808,25.73517494,NA,NA,-0.967311067,218.0932626,-0.991991863,145.8028107,-0.985074124,115.2189384,1260,2007-07-20T15:31,448361.662,6187668.002,132.0113497,-0.576005823,-0.457962868,0.246875341,0.318033755,NA,0.266727401,0.277177497,0.083882745,0.649394325,0.180938585,0.228658027,0.262972725,0.107391519,NA,0.253592784,0.126301799,0.172130677
0.976098865,dx,-0.81744559,-0.948992774,0.983175246,-0.767693337,11.88542945,NA,NA,-0.991464039,124.5473506,-0.923846781,69.59635052,-0.961921969,98.81583941,-0.828510829,16.69346437,-0.996403306,158.0133556,-0.995960101,157.4431282,-0.923630111,57.65317852,-0.983302357,61.1907839,NA,NA,-0.90864436,74.00060947,-0.963994751,91.68361335,-0.950942546,52.87455508,1140,2007-07-20T15:43,448330.5289,6187646.064,81.19980488,-0.217326957,-0.576005823,0.315297818,0.6408174,NA,0.130380442,0.382762491,0.273324212,0.559973041,0.084737548,0.089796866,0.383285034,0.181979327,NA,0.417570864,0.265921268,0.309367539
0.993965655,dx,0.976098865,-0.991290065,0.982398392,-0.999999295,80.42944376,NA,NA,-0.999806451,105.9044739,-0.899061103,89.66301478,-0.969459248,88.27996794,-0.972405317,25.49871289,-0.997918426,125.6423449,-0.999999816,112.7960113,-0.967700167,79.74452178,-0.999958603,72.94222066,NA,NA,-0.916533433,89.54688963,-0.969303494,99.44918108,-0.993955777,67.34609031,660,2007-07-20T15:50,448429.638,6187623.997,86.43690607,0.109691731,-0.217326957,0.13169665,0.001187121,NA,0.019673856,0.437823176,0.245252455,-0.233297879,0.064488882,6.06E-04,0.252103922,0.00909905,NA,0.39995808,0.245867315,0.109781206
0.982605812,dx,0.993965655,-0.99660338,0.973082466,-0.987016729,108.6204904,NA,NA,-0.987735876,109.9024875,-0.889030677,96.62713717,-0.979679079,94.43075996,-0.954743434,53.78934394,-0.999997372,120.4815765,-0.997681778,117.6521053,-0.9190453,90.18416054,-0.999083887,100.0182261,NA,NA,-0.932744853,100.1000418,-0.993474178,114.352637,-0.997094146,98.34100125,600,2007-07-20T15:54,448467.7249,6187628.201,100.3749973,-0.185703577,0.109691731,0.082351098,-0.160617486,NA,-0.156134042,0.457847633,0.200571438,-0.297430624,-0.002292464,-0.068051966,0.394151921,0.042794701,NA,0.360537154,0.114057255,0.076179163
0.692115803,dx,0.982605812,-0.998881976,0.939484482,-0.915759688,82.40404267,NA,NA,-0.947490229,89.34003151,-0.774668405,78.40615554,-0.975699348,71.02957446,-0.864961452,62.04510845,-0.999875748,115.2147124,-0.981905607,101.0436743,-0.844333968,92.21032234,-0.983480278,113.9029079,NA,NA,-0.980987903,81.30859512,-0.993479951,121.9104865,-0.998566692,94.74658535,660,2007-07-20T16:00,448487.0326,6187624.552,91.96351637,-0.721786475,-0.185703577,0.047273645,-0.401726517,NA,-0.319784719,0.632367664,0.219113628,-0.501838307,0.015763512,-0.18937101,0.535817274,0.181015309,NA,0.194068888,0.114006963,0.053521602
0.541387973,dx,0.692115803,-0.963762333,0.966934925,-0.997794646,76.90807927,NA,NA,-0.999510597,119.4498204,-0.640307714,122.4660111,-0.950149853,54.51101753,-0.999999982,128.4420366,-0.982241133,142.5489218,-0.988135869,73.67279625,-0.73047314,138.079929,-0.956251997,155.9576777,NA,NA,-0.977452281,88.94003576,-0.973623685,130.6277897,-0.986804707,100.5698304,720,2007-07-20T16:05,448531.2835,6187578.404,111.0144955,-0.840772896,-0.721786475,0.266762378,0.066376535,NA,0.031282043,0.768118501,0.311793614,-1.91E-04,0.187622912,0.153582237,0.682941426,0.292544215,NA,0.211156429,0.228159857,0.161915009
-0.759031485,dx,-0.932775938,-0.986018364,0.465273131,-0.442354172,26.37121822,NA,NA,NA,NA,-0.944454455,17.37442845,0.186883335,6.86275736,-0.520044443,23.98880351,-0.931530616,13.57265365,0.057599896,5.304436702,0.038922853,5.301307232,-0.952194806,23.77818844,NA,NA,-0.826361872,29.01566306,0.132778708,6.930512867,-0.845691279,24.53858123,420,2007-07-21T08:27,448969.5491,6187262.588,16.63986825,0.651053919,0.360456724,-0.166636689,0.896840447,NA,NA,0.328642332,-0.982382115,0.854139202,-0.363662908,-0.998339748,-0.999242219,0.305491492,NA,0.563139465,-0.991145708,0.533672428
-0.976885292,dx,-0.759031485,-0.976781679,0.573269611,0.822229069,11.33914288,NA,NA,NA,NA,-0.693641196,13.13416466,-0.814780021,10.51100884,0.747850704,9.754607477,-0.976039209,12.67193087,-0.95621194,12.78493673,-0.798017624,10.61002006,-0.932642503,10.71884061,NA,NA,-0.815423419,8.794856421,-0.770968417,8.017134531,-0.971907019,5.264290176,480,2007-07-21T08:31,448926.7804,6187299.273,10.32735757,0.213764183,0.651053919,0.214237139,0.569156707,NA,NA,0.720320686,-0.579770229,0.663866948,-0.217594722,-0.292675121,-0.602634111,-0.360801831,NA,0.578864965,0.636873378,0.235365133
-0.692771953,dx,-0.976885292,0.222584552,0.853195774,0.790638613,42.04556557,NA,NA,NA,NA,0.118064052,25.00289639,0.324130577,11.03669522,0.574208129,34.12008481,0.074036522,10.16924751,0.30480799,8.054311915,-0.152616368,11.11696305,-0.99917558,1.852821503,NA,NA,0.289615646,24.1156301,0.328018929,23.29714972,0.437261704,20.66927068,600,2007-07-21T08:35,448882.6985,6187308.919,19.22551241,0.721156724,0.213764183,0.97491339,0.612283091,NA,NA,0.993005982,0.946012351,0.818709365,0.997255531,0.952413822,0.988285508,0.040597543,NA,0.957143029,0.94467115,0.899334311
-0.605709484,dx,-0.692771953,0.41623245,0.630245369,-0.492681214,6.617725431,NA,NA,NA,NA,0.185008158,43.52407032,0.497303296,30.64083663,-0.43103021,11.74758326,0.483324747,35.07114637,0.518807719,36.08954029,0.535401066,37.09886114,0.35635307,25.21805411,NA,NA,0.274172124,43.1441996,0.467209619,41.23143837,0.491746236,39.22135114,660,2007-07-21T08:41,448847.5215,6187345.537,31.78225515,0.795685881,0.721156724,0.90925824,-0.870209872,NA,NA,0.982736985,0.867576759,-0.902337497,0.87544114,0.854890958,0.844597951,0.934351374,NA,0.961680636,0.884146578,0.87073856
-0.452595242,dx,-0.605709484,-0.89144288,0.814030081,-0.928149695,5.117150848,NA,NA,NA,NA,-0.958612257,20.99658735,-0.858943788,16.2013364,-0.556413568,13.86353991,-0.993776467,23.65974155,-0.168323397,29.25383962,-0.721217192,17.05056854,-0.183433662,27.88806187,NA,NA,-0.994773853,7.620065581,-0.989226303,23.69202571,-0.629404269,18.10761754,420,2007-07-21T08:46,448831.0929,6187367.118,18.49550317,0.891716069,0.795685881,0.453133084,-0.372207124,NA,NA,-0.28471484,0.512069887,0.830905495,-0.111392703,0.985731827,0.692709003,0.983032091,NA,-0.102102796,0.146394405,0.777078031
0.405352853,dx,-0.452595242,-0.811141861,0.851334323,-0.301415923,3.205016475,NA,NA,NA,NA,-0.620742753,7.931700502,-0.727092049,12.54633399,-0.522085693,7.023830457,-0.869696876,18.23592667,-0.749990346,5.735891607,-0.607642115,9.237419418,-0.997940627,8.838765519,NA,NA,-0.700633656,6.602754512,-0.935849929,2.915617932,-0.562992266,7.86586119,240,2007-07-21T08:48,448819.4145,6187390.128,8.194465297,-0.914160306,0.891716069,-0.584849451,-0.953492759,NA,NA,-0.784014307,-0.686539986,0.852893035,-0.493586207,-0.661448775,-0.794210967,-0.064144402,NA,-0.713521184,-0.352398794,-0.826462164
-0.931320605,dx,0.405352853,-0.444327724,0.839776761,-0.920074326,3.134471768,NA,NA,NA,NA,-0.482753565,20.40776777,-0.610338971,12.4013252,-0.25455898,21.56277194,-0.879509193,24.67703931,-0.026185884,7.460088132,0.0795595,15.04578334,-0.770492492,21.71652391,NA,NA,-0.373365151,20.69373585,0.092687653,16.94828839,0.040534294,13.34983159,360,2007-07-21T08:50,448821.2329,6187386.027,16.12705702,0.364200399,-0.914160306,0.895864317,-0.391743838,NA,NA,0.875756242,0.792140354,0.967057251,0.475881896,0.999657091,0.996830119,0.637449072,NA,0.927684463,0.995695234,0.999178148
-0.020459299,dx,-0.931320605,0.331036856,0.906809695,0.944654768,28.64994839,NA,NA,NA,NA,0.200009426,36.37980121,0.123928639,31.36395761,0.712604821,27.35404707,-0.233101183,26.66373751,-0.074807152,6.228161186,0.301638694,28.20006358,-0.19223996,20.22096241,NA,NA,0.240581478,36.26825698,0.669685786,36.7484545,0.609106294,32.77226925,480,2007-07-21T08:54,448796.6194,6187395.652,28.25905997,0.999790687,0.364200399,0.943617825,0.328066106,NA,NA,0.979793973,0.992291133,0.701565655,0.972452486,0.997198019,0.953422308,0.981347949,NA,0.970628947,0.742644564,0.793088597
-0.530293004,dx,-0.020459299,-0.668668451,0.623767856,-0.080671946,4.40324422,NA,NA,NA,NA,-0.035144014,39.82047922,-0.243334357,19.59673582,-0.976522186,24.70322152,-0.809074568,14.53894019,-0.999205262,16.78261177,-0.62649052,15.41717937,-0.999650825,18.92900253,NA,NA,0.083960185,34.71086034,0.103938263,23.22569726,-0.005837584,24.85496862,600,2007-07-21T08:58,448795.9623,6187427.767,21.54390371,0.847814443,0.999790687,0.743560692,-0.996740707,NA,NA,0.999382258,0.969942468,-0.215416853,0.587706001,-0.039860304,0.77942904,0.026424002,NA,0.99646911,0.994583751,0.999982961
-0.453288097,dx,-0.530293004,-0.68763514,0.75617992,-0.971376454,35.68847299,NA,NA,NA,NA,-0.443349036,79.42397572,-0.213820848,53.13290396,-0.878185558,31.41422331,-0.619459695,59.8067286,-0.822715725,23.69764552,-0.322580839,45.7026489,-0.438612381,60.61727534,NA,NA,-0.374232022,62.6286241,-0.262760822,59.8462983,-0.372641457,63.63149223,720,2007-07-21T09:04,448772.0167,6187466.051,52.32638991,0.891364068,0.847814443,0.726056413,-0.237545331,NA,NA,0.896349057,0.976872891,-0.478320109,0.785028462,-0.56845302,0.946541918,0.898676349,NA,0.927335103,0.964861001,0.927975401
-0.862989283,dx,-0.453288097,-0.909274577,0.815703038,-0.802592198,55.36658035,NA,NA,NA,NA,-0.623716625,84.75515615,-0.773013073,26.41706395,-0.835064892,52.4973124,-0.892577471,79.73118847,-0.796546597,36.29606577,-0.753835683,15.54967543,-0.699642962,65.93731053,NA,NA,-0.620424982,70.42662736,-0.650409382,66.7194399,-0.7108543,53.54515126,600,2007-07-21T09:10,448738.2359,6187532.478,55.20377923,0.505222225,0.891364068,0.41619676,-0.596528091,NA,NA,0.781650544,0.634390092,-0.550151458,0.450894065,-0.60457714,0.657062983,0.714492635,NA,0.784265798,0.759583857,0.703339295
